order_id,quantity,item_name,choice_description,item_price,choice_1,choice_2,choice_3,choice_4,choice_5
1172,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",$8.49 ,Fresh Tomato Salsa (Mild),Black Beans,Rice,Fajita Veggies,Cheese
1173,1,Carnitas Burrito,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Lettuce",$8.99 ,Tomatillo-Red Chili Salsa (Hot),Black Beans,Rice,Cheese,Sour Cream
1173,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",$8.49 ,Roasted Chili Corn Salsa (Medium),Rice,Fajita Veggies,Cheese,Sour Cream
1174,2,Chicken Burrito,"Fresh Tomato Salsa, Cheese, Rice, Black Beans, Lettuce",$17.50 ,Fresh Tomato Salsa,Cheese,Rice,Black Beans,Lettuce
1175,2,Steak Burrito,"Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce",$22.96 ,Tomatillo-Green Chili Salsa (Medium),Roasted Chili Corn Salsa (Medium),Tomatillo-Red Chili Salsa (Hot),Black Beans,Rice
1176,1,Chicken Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce",$8.75 ,Roasted Chili Corn Salsa,Fajita Vegetables,Rice,Pinto Beans,Cheese
1176,1,Chicken Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce",$11.25 ,Roasted Chili Corn Salsa,Fajita Vegetables,Rice,Black Beans,Cheese
1176,1,Steak Salad Bowl,"Fresh Tomato Salsa, Black Beans, Cheese, Guacamole, Lettuce",$11.89 ,Fresh Tomato Salsa,Black Beans,Cheese,Guacamole,Lettuce
1176,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Guacamole",$11.25 ,Fresh Tomato Salsa,Rice,Black Beans,Guacamole,
1177,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Black Beans, Rice, Cheese",$8.49 ,Fresh Tomato Salsa (Mild),Black Beans,Rice,Cheese,
1177,1,Side of Chips,,$1.69 ,,,,,
1177,1,Canned Soda,Sprite,$1.09 ,Sprite,,,,
1178,1,Barbacoa Burrito,"Tomatillo-Green Chili Salsa (Medium), Rice, Cheese, Sour Cream, Lettuce",$8.99 ,Tomatillo-Green Chili Salsa (Medium),Rice,Cheese,Sour Cream,Lettuce
1178,1,Steak Crispy Tacos,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Lettuce",$8.99 ,Tomatillo-Red Chili Salsa (Hot),Rice,Cheese,Sour Cream,Lettuce
1179,1,Steak Burrito,"Fresh Tomato Salsa, Rice, Black Beans, Cheese",$9.25 ,Fresh Tomato Salsa,Rice,Black Beans,Cheese,
1179,1,Chicken Crispy Tacos,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Lettuce",$8.75 ,Fresh Tomato Salsa,Rice,Black Beans,Cheese,Lettuce
1180,1,Barbacoa Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Cheese, Lettuce",$9.25 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Cheese,Lettuce
1180,1,Chips and Roasted Chili Corn Salsa,,$2.95 ,,,,,
1181,1,Chicken Salad,"Fresh Tomato Salsa (Mild), Black Beans",$8.49 ,Fresh Tomato Salsa (Mild),Black Beans,,,
1181,1,Chips and Guacamole,,$3.99 ,,,,,
1182,1,Steak Bowl,"Tomatillo-Green Chili Salsa (Medium), Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",$8.99 ,Tomatillo-Green Chili Salsa (Medium),Rice,Pinto Beans,Cheese,Sour Cream
1182,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese, Lettuce",$8.49 ,Tomatillo-Red Chili Salsa (Hot),Rice,Black Beans,Cheese,Lettuce
1182,3,Chips and Tomatillo-Red Chili Salsa,,$7.17 ,,,,,
1182,1,Steak Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Black Beans, Cheese",$8.99 ,Tomatillo-Red Chili Salsa (Hot),Rice,Black Beans,Cheese,
1183,2,Chicken Burrito,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream",$17.50 ,Fresh Tomato Salsa,Rice,Black Beans,Cheese,Sour Cream
1184,1,Steak Bowl,"Fresh Tomato Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",$9.25 ,Fresh Tomato Salsa,Rice,Pinto Beans,Cheese,Sour Cream
1185,1,Chicken Burrito,"Tomatillo Red Chili Salsa, Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce",$11.25 ,Tomatillo Red Chili Salsa,Rice,Pinto Beans,Sour Cream,Guacamole
1185,1,Canned Soft Drink,Coke,$1.25 ,Coke,,,,
1186,1,Carnitas Bowl,"Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Lettuce",$8.99 ,Roasted Chili Corn Salsa (Medium),Tomatillo-Red Chili Salsa (Hot),Black Beans,Rice,Cheese
1186,1,Bottled Water,,$1.09 ,,,,,
1187,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",$8.75 ,Fresh Tomato Salsa,Rice,Black Beans,Cheese,Sour Cream
1187,1,Chips and Guacamole,,$4.45 ,,,,,
1188,1,Chicken Bowl,"Fresh Tomato Salsa, Sour Cream, Fajita Vegetables, Rice, Guacamole, Cheese",$11.25 ,Fresh Tomato Salsa,Sour Cream,Fajita Vegetables,Rice,Guacamole
1188,1,Chips,,$2.15 ,,,,,
1188,1,Barbacoa Burrito,"Tomatillo Red Chili Salsa, Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole",$11.75 ,Tomatillo Red Chili Salsa,Rice,Fajita Vegetables,Sour Cream,Cheese
1189,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Guacamole",$11.25 ,Fresh Tomato Salsa,Rice,Black Beans,Guacamole,
1189,1,Chicken Salad Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Guacamole",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Guacamole,,
1189,1,Chicken Salad Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream",$8.75 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Black Beans,Cheese
1190,1,Chicken Burrito,"Tomatillo Red Chili Salsa, Rice, Cheese, Sour Cream",$8.75 ,Tomatillo Red Chili Salsa,Rice,Cheese,Sour Cream,
1190,1,Chips and Guacamole,,$4.45 ,,,,,
1190,1,Canned Soft Drink,Diet Coke,$1.25 ,Diet Coke,,,,
1191,1,Steak Burrito,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole",$11.75 ,Tomatillo Green Chili Salsa,Rice,Pinto Beans,Cheese,Sour Cream
1191,1,Steak Burrito,"Fresh Tomato Salsa, Pinto Beans, Cheese, Sour Cream, Guacamole",$11.75 ,Fresh Tomato Salsa,Pinto Beans,Cheese,Sour Cream,Guacamole
1191,2,Canned Soft Drink,Sprite,$2.50 ,Sprite,,,,
1192,1,Veggie Salad,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese, Sour Cream, Lettuce",$8.49 ,Roasted Chili Corn Salsa (Medium),Black Beans,Rice,Cheese,Sour Cream
1192,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Cheese, Sour Cream",$8.99 ,Roasted Chili Corn Salsa (Medium),Rice,Fajita Veggies,Cheese,Sour Cream
1192,2,Bottled Water,,$2.18 ,,,,,
1193,1,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Black Beans,Cheese
1193,1,Chips and Guacamole,,$4.45 ,,,,,
1193,1,Chicken Salad Bowl,"Tomatillo Red Chili Salsa, Fajita Vegetables, Black Beans, Guacamole, Lettuce",$11.25 ,Tomatillo Red Chili Salsa,Fajita Vegetables,Black Beans,Guacamole,Lettuce
1193,1,Steak Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Guacamole, Lettuce",$11.75 ,Fresh Tomato Salsa,Rice,Black Beans,Cheese,Guacamole
1194,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce",$8.49 ,Roasted Chili Corn Salsa (Medium),Tomatillo-Red Chili Salsa (Hot),Fresh Tomato Salsa (Mild),Rice,Pinto Beans
1194,1,Carnitas Bowl,"Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce",$8.99 ,Roasted Chili Corn Salsa (Medium),Tomatillo-Red Chili Salsa (Hot),Fresh Tomato Salsa (Mild),Rice,Pinto Beans
1194,1,Side of Chips,,$1.69 ,,,,,
1195,1,Canned Soda,Coca Cola,$1.09 ,Coca Cola,,,,
1195,1,Steak Bowl,"Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",$8.99 ,Roasted Chili Corn Salsa (Medium),Tomatillo-Red Chili Salsa (Hot),Black Beans,Rice,Fajita Veggies
1195,1,Barbacoa Burrito,"Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",$8.99 ,Roasted Chili Corn Salsa (Medium),Rice,Fajita Veggies,Cheese,Sour Cream
1196,1,Chicken Bowl,"Fresh Tomato Salsa, Sour Cream, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Sour Cream,Guacamole,Lettuce,
1196,1,6 Pack Soft Drink,Diet Coke,$6.49 ,Diet Coke,,,,
1196,1,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Cheese,Sour Cream
1197,1,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce",$8.75 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Black Beans,Cheese
1197,1,Chips and Guacamole,,$4.45 ,,,,,
1198,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Lettuce",$8.99 ,Roasted Chili Corn Salsa (Medium),Tomatillo-Red Chili Salsa (Hot),Black Beans,Rice,Cheese
1198,1,Side of Chips,,$1.69 ,,,,,
1199,1,Steak Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Guacamole",$11.48 ,Tomatillo-Red Chili Salsa (Hot),Rice,Cheese,Sour Cream,Guacamole
1200,1,Barbacoa Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce",$11.75 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Black Beans,Cheese
1200,2,Canned Soft Drink,Diet Coke,$2.50 ,Diet Coke,,,,
1201,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Cheese, Lettuce, Rice, Black Beans",$8.49 ,Tomatillo-Red Chili Salsa (Hot),Cheese,Lettuce,Rice,Black Beans
1201,1,Canned Soda,Diet Dr. Pepper,$1.09 ,Diet Dr. Pepper,,,,
1201,1,Bottled Water,,$1.09 ,,,,,
1201,1,Side of Chips,,$1.69 ,,,,,
1202,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",$8.49 ,Fresh Tomato Salsa (Mild),Roasted Chili Corn Salsa (Medium),Black Beans,Rice,Fajita Veggies
1202,1,Chips and Roasted Chili-Corn Salsa,,$2.39 ,,,,,
1203,1,Barbacoa Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Guacamole",$11.75 ,Roasted Chili Corn Salsa,Fajita Vegetables,Rice,Guacamole,
1203,1,Canned Soft Drink,Sprite,$1.25 ,Sprite,,,,
1204,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot), Rice, Fajita Veggies, Cheese, Lettuce",$8.49 ,Fresh Tomato Salsa (Mild),Tomatillo-Red Chili Salsa (Hot),Rice,Fajita Veggies,Cheese
1204,1,Side of Chips,,$1.69 ,,,,,
1205,1,Veggie Burrito,"Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese, Sour Cream, Lettuce",$8.49 ,Fresh Tomato Salsa (Mild),Roasted Chili Corn Salsa (Medium),Black Beans,Rice,Cheese
1205,1,Side of Chips,,$1.69 ,,,,,
1206,1,Barbacoa Burrito,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Cheese, Guacamole",$11.75 ,Roasted Chili Corn Salsa,Rice,Pinto Beans,Cheese,Guacamole
1206,1,Chips and Guacamole,,$4.45 ,,,,,
1206,1,Chicken Salad Bowl,"Fresh Tomato Salsa, Cheese, Lettuce",$8.75 ,Fresh Tomato Salsa,Cheese,Lettuce,,
1207,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Cheese, Lettuce",$8.75 ,Fresh Tomato Salsa,Rice,Cheese,Lettuce,
1207,1,Chips and Guacamole,,$4.45 ,,,,,
1208,1,Veggie Burrito,"Tomatillo Red Chili Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce",$8.75 ,Tomatillo Red Chili Salsa,Fajita Vegetables,Rice,Pinto Beans,Cheese
1208,1,Veggie Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Black Beans,Cheese
1209,1,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Black Beans,Guacamole
1209,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Pinto Beans, Cheese, Lettuce",$8.75 ,Fresh Tomato Salsa,Rice,Pinto Beans,Cheese,Lettuce
1210,2,Chips and Guacamole,,$7.98 ,,,,,
1210,1,Chicken Crispy Tacos,"Fresh Tomato Salsa (Mild), Fajita Veggies",$8.49 ,Fresh Tomato Salsa (Mild),Fajita Veggies,,,
1210,1,Bottled Water,,$1.09 ,,,,,
1211,1,Chicken Soft Tacos,"Fresh Tomato Salsa (Mild), Cheese, Sour Cream, Lettuce",$8.49 ,Fresh Tomato Salsa (Mild),Cheese,Sour Cream,Lettuce,
1211,1,Chips and Guacamole,,$3.99 ,,,,,
1212,1,Chicken Salad,"Fresh Tomato Salsa (Mild), Black Beans",$8.49 ,Fresh Tomato Salsa (Mild),Black Beans,,,
1212,1,Chips and Guacamole,,$3.99 ,,,,,
1213,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Lettuce",$8.99 ,Fresh Tomato Salsa (Mild),Rice,Cheese,Sour Cream,Lettuce
1213,1,Chips and Guacamole,,$3.99 ,,,,,
1214,1,Chicken Burrito,"Fresh Tomato Salsa, Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole",$11.25 ,Fresh Tomato Salsa,Rice,Fajita Vegetables,Sour Cream,Cheese
1214,1,Chips and Guacamole,,$4.45 ,,,,,
1215,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Tomatillo-Green Chili Salsa (Medium), Rice, Black Beans, Lettuce",$8.49 ,Tomatillo-Red Chili Salsa (Hot),Tomatillo-Green Chili Salsa (Medium),Rice,Black Beans,Lettuce
1215,1,Chips and Tomatillo-Red Chili Salsa,,$2.39 ,,,,,
1216,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",$8.49 ,Roasted Chili Corn Salsa (Medium),Rice,Fajita Veggies,Cheese,Sour Cream
1216,1,Chips and Roasted Chili-Corn Salsa,,$2.39 ,,,,,
1217,1,Chips and Guacamole,,$3.99 ,,,,,
1217,1,Veggie Burrito,"Fresh Tomato Salsa (Mild), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream",$8.49 ,Fresh Tomato Salsa (Mild),Black Beans,Rice,Fajita Veggies,Cheese
1218,1,Canned Soft Drink,Coke,$1.25 ,Coke,,,,
1218,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Sour Cream, Cheese, Guacamole",$11.25 ,Tomatillo Green Chili Salsa,Sour Cream,Cheese,Guacamole,
1218,1,Chips and Guacamole,,$4.45 ,,,,,
1219,1,Barbacoa Burrito,"Roasted Chili Corn Salsa, Rice, Cheese, Sour Cream, Lettuce",$9.25 ,Roasted Chili Corn Salsa,Rice,Cheese,Sour Cream,Lettuce
1219,1,Chips and Guacamole,,$4.45 ,,,,,
1220,1,Canned Soda,Dr. Pepper,$1.09 ,Dr. Pepper,,,,
1220,1,Steak Burrito,"Tomatillo-Green Chili Salsa (Medium), Black Beans, Rice, Cheese",$8.99 ,Tomatillo-Green Chili Salsa (Medium),Black Beans,Rice,Cheese,
1220,1,Chips and Guacamole,,$3.99 ,,,,,
1221,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Rice,Black Beans,Cheese,Sour Cream
1221,2,Chips and Guacamole,,$8.90 ,,,,,
1221,1,Carnitas Soft Tacos,"Tomatillo Green Chili Salsa, Cheese, Sour Cream, Lettuce",$9.25 ,Tomatillo Green Chili Salsa,Cheese,Sour Cream,Lettuce,
1222,1,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Cheese,Sour Cream
1222,1,Chicken Salad Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Black Beans, Cheese, Lettuce",$8.75 ,Fresh Tomato Salsa,Fajita Vegetables,Black Beans,Cheese,Lettuce
1223,1,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Black Beans,Guacamole
1223,1,Chicken Soft Tacos,"Tomatillo Red Chili Salsa, Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce",$11.25 ,Tomatillo Red Chili Salsa,Fajita Vegetables,Black Beans,Cheese,Guacamole
1223,1,Chicken Crispy Tacos,"Fresh Tomato Salsa, Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Black Beans,Cheese,Guacamole
1224,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 ,Tomatillo Green Chili Salsa,Rice,Black Beans,Cheese,Sour Cream
1224,1,Chicken Bowl,"Tomatillo Red Chili Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 ,Tomatillo Red Chili Salsa,Rice,Black Beans,Cheese,Sour Cream
1225,1,Steak Crispy Tacos,"Fresh Tomato Salsa (Mild), Cheese, Sour Cream, Lettuce",$8.99 ,Fresh Tomato Salsa (Mild),Cheese,Sour Cream,Lettuce,
1225,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",$8.49 ,Fresh Tomato Salsa (Mild),Black Beans,Rice,Fajita Veggies,Cheese
1226,1,Chicken Crispy Tacos,"Roasted Chili Corn Salsa, Cheese, Sour Cream",$8.75 ,Roasted Chili Corn Salsa,Cheese,Sour Cream,,
1226,1,Chicken Crispy Tacos,"Roasted Chili Corn Salsa, Cheese, Sour Cream, Lettuce",$8.75 ,Roasted Chili Corn Salsa,Cheese,Sour Cream,Lettuce,
1226,1,Chips and Guacamole,,$4.45 ,,,,,
1227,2,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild), Rice, Fajita Veggies",$16.98 ,Roasted Chili Corn Salsa (Medium),Fresh Tomato Salsa (Mild),Rice,Fajita Veggies,
1228,1,Steak Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.75 ,Roasted Chili Corn Salsa,Rice,Black Beans,Cheese,Sour Cream
1228,1,Veggie Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce",$11.25 ,Roasted Chili Corn Salsa,Fajita Vegetables,Rice,Black Beans,Guacamole
1228,1,Steak Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Lettuce",$9.25 ,Roasted Chili Corn Salsa,Rice,Black Beans,Cheese,Lettuce
1228,1,Chips and Guacamole,,$4.45 ,,,,,
1229,1,Steak Crispy Tacos,"Fresh Tomato Salsa, Black Beans, Cheese, Sour Cream, Lettuce",$9.25 ,Fresh Tomato Salsa,Black Beans,Cheese,Sour Cream,Lettuce
1229,1,Chips and Fresh Tomato Salsa,,$2.95 ,,,,,
1230,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild), Fajita Veggies, Lettuce, Rice, Black Beans",$8.49 ,Roasted Chili Corn Salsa (Medium),Fresh Tomato Salsa (Mild),Fajita Veggies,Lettuce,Rice
1230,1,Side of Chips,,$1.69 ,,,,,
1231,3,Canned Soft Drink,Diet Coke,$3.75 ,Diet Coke,,,,
1231,1,Chips and Guacamole,,$4.45 ,,,,,
1231,1,Steak Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",$9.25 ,Roasted Chili Corn Salsa,Fajita Vegetables,Rice,Pinto Beans,Cheese
1232,1,Bottled Water,,$1.50 ,,,,,
1232,1,Chicken Bowl,"Tomatillo Red Chili Salsa, Sour Cream, Cheese, Guacamole, Lettuce, Black Beans, Rice",$11.25 ,Tomatillo Red Chili Salsa,Sour Cream,Cheese,Guacamole,Lettuce
1233,1,Steak Burrito,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce",$11.48 ,Tomatillo-Red Chili Salsa (Hot),Black Beans,Rice,Cheese,Sour Cream
1234,1,Veggie Bowl,"Tomatillo Green Chili Salsa, Fajita Vegetables, Rice, Cheese, Guacamole, Lettuce",$11.25 ,Tomatillo Green Chili Salsa,Fajita Vegetables,Rice,Cheese,Guacamole
1234,1,Chips,,$2.15 ,,,,,
1235,1,Chicken Burrito,"Fresh Tomato Salsa, Rice, Cheese, Sour Cream, Lettuce",$8.75 ,Fresh Tomato Salsa,Rice,Cheese,Sour Cream,Lettuce
1235,1,Steak Salad Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce",$9.39 ,Roasted Chili Corn Salsa,Rice,Black Beans,Pinto Beans,Cheese
1236,1,Chicken Crispy Tacos,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese",$8.49 ,Roasted Chili Corn Salsa (Medium),Black Beans,Rice,Cheese,
1236,1,Chips and Guacamole,,$3.99 ,,,,,
1237,1,Chicken Bowl,"Fresh Tomato (Mild), Lettuce, Fajita Veggies, Black Beans, Rice, Sour Cream, Cheese",$8.19 ,Fresh Tomato (Mild),Lettuce,Fajita Veggies,Black Beans,Rice
1237,1,Chips and Fresh Tomato Salsa,,$2.29 ,,,,,
1238,1,Carnitas Bowl,"Roasted Chili Corn Salsa (Medium), Pinto Beans, Rice, Cheese, Guacamole, Lettuce",$11.48 ,Roasted Chili Corn Salsa (Medium),Pinto Beans,Rice,Cheese,Guacamole
1238,1,Side of Chips,,$1.69 ,,,,,
1239,1,Steak Soft Tacos,"Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Rice, Fajita Veggies, Cheese, Guacamole, Lettuce",$11.48 ,Fresh Tomato Salsa (Mild),Tomatillo-Green Chili Salsa (Medium),Rice,Fajita Veggies,Cheese
1239,1,Chips and Guacamole,,$3.99 ,,,,,
1240,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese, Sour Cream, Lettuce",$8.49 ,Fresh Tomato Salsa (Mild),Roasted Chili Corn Salsa (Medium),Black Beans,Rice,Cheese
1240,1,Side of Chips,,$1.69 ,,,,,
1241,1,Steak Burrito,"Tomatillo Green Chili Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",$9.25 ,Tomatillo Green Chili Salsa,Rice,Black Beans,Cheese,Sour Cream
1241,1,Chips and Fresh Tomato Salsa,,$2.95 ,,,,,
1242,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Black Beans, Rice, Cheese, Sour Cream, Lettuce",$8.49 ,Fresh Tomato Salsa (Mild),Black Beans,Rice,Cheese,Sour Cream
1242,1,Side of Chips,,$1.69 ,,,,,
1243,1,Veggie Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce",$11.25 ,Fresh Tomato Salsa,Fajita Vegetables,Rice,Black Beans,Guacamole
1243,1,Chips and Guacamole,,$4.45 ,,,,,
1243,1,Carnitas Salad Bowl,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",$9.39 ,Tomatillo Green Chili Salsa,Rice,Pinto Beans,Cheese,Sour Cream
1243,1,Steak Burrito,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream",$9.25 ,Fresh Tomato Salsa,Rice,Black Beans,Cheese,Sour Cream
1243,1,Chicken Salad Bowl,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",$8.75 ,Roasted Chili Corn Salsa,Rice,Pinto Beans,Cheese,Sour Cream
1244,1,Chicken Burrito,"Tomatillo Red Chili Salsa, Rice, Cheese",$8.75 ,Tomatillo Red Chili Salsa,Rice,Cheese,,
1244,1,Chips and Guacamole,,$4.45 ,,,,,
1244,1,Steak Salad Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.89 ,Roasted Chili Corn Salsa,Fajita Vegetables,Rice,Pinto Beans,Cheese
1245,1,Chips and Guacamole,,$4.45 ,,,,,
1245,1,Chicken Burrito,"Tomatillo Green Chili Salsa, Rice, Black Beans, Cheese, Lettuce",$8.75 ,Tomatillo Green Chili Salsa,Rice,Black Beans,Cheese,Lettuce
1246,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Sour Cream, Lettuce",$8.75 ,Tomatillo Green Chili Salsa,Rice,Pinto Beans,Sour Cream,Lettuce
1246,1,Chicken Burrito,"Tomatillo Red Chili Salsa, Rice, Pinto Beans, Cheese",$8.75 ,Tomatillo Red Chili Salsa,Rice,Pinto Beans,Cheese,
1246,1,Chips,,$2.15 ,,,,,
